id,scenario,bus_44_pvalue,bus_44_est,bus_44_min,bus_44_max
1,1,0.88,-0.1497084446773962,-0.16102326280684565,-0.12518313700160852
2,1,0.0,-0.11087724853550007,-0.15326895147686279,-0.12362098423049613
3,1,0.56,-0.11439088984222406,-0.12687006094878392,-0.09463618811744265
4,1,1.0,-0.16632947189574562,-0.1487536033578375,-0.09534780576958723
5,1,1.0,-0.13825050362618582,-0.12821336357671015,-0.10602964590680566
6,1,0.105,0.0019635538255968754,0.00055369621822976,0.0037835855174037647
7,1,0.37,-0.11910146941538302,-0.13493751114639851,-0.10705730486996014
8,1,0.725,-0.10982016009200363,-0.11965658147601478,-0.09350079543415192
9,1,0.45,-0.10938860352703712,-0.1221585037347962,-0.0977833660317437
10,1,0.635,-0.1365588197452585,-0.14619142511525984,-0.11818982581162525
11,1,0.005,-0.09649027235645942,-0.131221008870412,-0.09282326290936635
12,1,1.0,-0.13829209094892014,-0.12636437976358406,-0.10585568466557606
13,1,1.0,0.00969562703952409,0.017363713054065144,0.04216137672585507
14,1,1.0,-0.1480709656502426,-0.12837973673820843,-0.09692706088627859
15,1,1.0,-0.1702874478754869,-0.1572964041637329,-0.12599216200059277
1,2,0.0,-0.0902119689689366,-0.12124599323128477,-0.09583702196830583
2,2,0.0,-0.1572015094838032,-0.22814386463053848,-0.17788436638523974
3,2,1.0,-0.14199048662146263,-0.1343039895978477,-0.1109653544810888
4,2,1.0,-0.14576231564679684,-0.1102684279738724,-0.07515902958677802
5,2,1.0,-0.1450440419858461,-0.130032752745153,-0.10693075118760757
6,2,0.67,0.00027561203897108477,9.165751493722674e-5,0.00027561203897108477
7,2,0.995,-0.16524687095000426,-0.1657406594285586,-0.13772934227814632
8,2,1.0,-0.148133961560461,-0.13837368078868845,-0.1128517840312224
9,2,1.0,-0.14335597486085927,-0.13401069312467354,-0.11238365458071788
10,2,0.98,-0.13163526028809783,-0.13368333030745314,-0.1107898777461054
11,2,0.0,-0.09106385158506851,-0.12869834945810896,-0.09116278743424366
12,2,1.0,-0.14714974792932115,-0.13649972402326394,-0.11260064637792157
13,2,0.99,0.0013072689752671174,0.0013072689752662292,0.008393412404413159
14,2,1.0,-0.14211510054270848,-0.1131330762091847,-0.0807715427061448
15,2,0.095,-0.11488610576335011,-0.13393985983748102,-0.10585808439270021
1,3,0.015,-0.09350661678325614,-0.12576467691121368,-0.08947882356479281
2,3,0.0,-0.08078662850047141,-0.1407900894643726,-0.10218667957023186
3,3,0.11,-0.1417340402777341,-0.16363868583700356,-0.13429859516072684
4,3,0.98,-0.13769674481782476,-0.14200036639144076,-0.10752066866423865
5,3,1.0,-0.12283044126178577,-0.1221767081217345,-0.10137744249715278
6,3,0.805,0.001968787411809503,0.0016949122393496996,0.010405981242229467
7,3,0.11,-0.10949578245861447,-0.12522951368433807,-0.10196270309930901
8,3,0.14,-0.11664391202333,-0.1351993730749137,-0.10416927405821373
9,3,0.64,-0.1304169424802401,-0.13985156098137888,-0.11785998557352764
10,3,0.55,-0.13483897595737612,-0.14878070442575098,-0.12311526319260632
11,3,0.005,-0.0965481172655772,-0.12742836355688889,-0.09588063275691126
12,3,0.93,-0.11981267177575361,-0.12372072597693719,-0.1030244903639032
13,3,1.0,0.137158913853616,0.159944074660072,0.23919916907417593
14,3,1.0,-0.14151409770697734,-0.12237540561140946,-0.08979667734866663
15,3,0.0,-0.10694726835024262,-0.1420836176301088,-0.10822958777397639
1,4,0.975,-0.1547489719622679,-0.1599733475310234,-0.13137809745606469
2,4,0.0,-0.11516938297692889,-0.14978424948036714,-0.1200074428759333
3,4,0.74,-0.1260440779355215,-0.13459492069439843,-0.11247105764094194
4,4,1.0,-0.16482023757877837,-0.15621680084075706,-0.12486910912722611
5,4,1.0,-0.13947575236297993,-0.12928456250005937,-0.10875450829408037
6,4,0.915,0.0023736374499043755,0.0019257709274111967,0.011491779450994777
7,4,0.805,-0.13139723029780453,-0.13964673527734137,-0.1171074697781491
8,4,0.81,-0.14471916895453082,-0.15206892837217506,-0.127670341527672
9,4,0.855,-0.15068938117093333,-0.1560038518748262,-0.12880691659507765
10,4,0.905,-0.14299682131269925,-0.14713933873764917,-0.12574514573755932
11,4,0.055,-0.11637201778625954,-0.1394820449793226,-0.1034803244596656
12,4,1.0,-0.1398338091942661,-0.13141104377803356,-0.11218820961265893
13,4,1.0,0.05899580897362,0.11441178682084896,0.18687312705527948
14,4,1.0,-0.1443451804730131,-0.1352598915323041,-0.10735817828626171
15,4,0.01,-0.11388640848653935,-0.14830353205311306,-0.11199469640452767
1,5,0.85,-0.1837645283252083,-0.1896453041527129,-0.17206730022055508
2,5,0.25,-0.18074070211966445,-0.19916721513957938,-0.1720601369949334
3,5,0.43,-0.18514696448859658,-0.19902753691477054,-0.17596277564198126
4,5,0.955,-0.19619956267755695,-0.20185334915906666,-0.18033046405275796
5,5,1.0,-0.17915944368481235,-0.17619400606329408,-0.15715323404630596
6,5,0.96,0.0010300736602375515,0.000784289761050605,0.012527140952183213
7,5,0.99,-0.18233828386053288,-0.18569031154800406,-0.16613892297104213
8,5,0.015,-0.19125524488540685,-0.20878665652705772,-0.18925793196542962
9,5,0.055,-0.19208033187660878,-0.2071988415103888,-0.18841591167326047
10,5,0.9,-0.18073863127666528,-0.18435638955691577,-0.16742369966568435
11,5,0.835,-0.18700119930193537,-0.1975577205834127,-0.1724519354393807
12,5,1.0,-0.1821231800281738,-0.17823065016301748,-0.16536820460703597
13,5,1.0,0.018909288724930473,0.05306565772121585,0.1115793278042827
14,5,1.0,-0.20120008169889209,-0.1986040433025642,-0.1781984071724437
15,5,1.0,-0.2147290277175062,-0.19380291903311056,-0.1761607651498803
1,6,1.0,-0.15793136316110698,-0.15469481260785967,-0.13847729012694626
2,6,0.0,-0.13655731756521242,-0.1629610922222955,-0.13660390875095665
3,6,0.97,-0.14825558332128558,-0.15063189052698456,-0.13458433755920118
4,6,1.0,-0.17072623412377813,-0.16334944070810986,-0.1388448260682607
5,6,1.0,-0.14756035376437054,-0.1439243115768767,-0.1256839789739888
6,6,0.99,0.0008820384649166346,0.0007947561052386032,0.01738652628871784
7,6,0.99,-0.141567189542066,-0.14227798419815582,-0.12838061449582025
8,6,0.95,-0.16033470035543596,-0.16631986165540882,-0.14721169704539042
9,6,0.4,-0.1533131762581652,-0.16455541296850146,-0.14721776171347398
10,6,0.62,-0.1562391939749998,-0.16580463719484734,-0.14602216652647915
11,6,0.89,-0.14926251452822203,-0.15832078000028255,-0.13405918632699246
12,6,0.985,-0.14534427391841725,-0.1484454286881806,-0.12992470765372802
13,6,1.0,0.03361199739947662,0.07218788297834089,0.1532553753340118
14,6,1.0,-0.16284230901035526,-0.15569062791458763,-0.1335764177254043
15,6,1.0,-0.15053399776071477,-0.14644330074026743,-0.1284209829134415
1,7,0.11,-0.1259270321125267,-0.14314754243519626,-0.11660486556752613
2,7,0.0,-0.15479138610306045,-0.2046658604787542,-0.1642022457108456
3,7,0.055,-0.14268335413721933,-0.15998374250765138,-0.13751263098497854
4,7,1.0,-0.15155428014934724,-0.151226184260273,-0.1093916425116408
