id,scenario,bus_44_pvalue,bus_44_est,bus_44_min,bus_44_max
1,1,0.275,-0.14130377408130257,-0.1554716965896107,-0.13276357541075465
2,1,0.045,-0.14254256215834166,-0.16939413107310788,-0.13864235121077867
3,1,0.095,-0.1583580137240475,-0.1745989254473213,-0.1515384683761236
4,1,0.96,-0.168972356502185,-0.17426198160995368,-0.1354389870580716
5,1,0.995,-0.1519983293602932,-0.15345209381308697,-0.13381309985625545
6,1,0.87,0.0013280088994203076,0.0010360692824020745,0.009774165190005846
7,1,1.0,-0.15405606223044124,-0.15103578624985445,-0.13564436961826432
8,1,0.005,-0.15672424543543706,-0.17793223259812396,-0.15576638963105802
9,1,0.025,-0.15660022652553154,-0.17747619331129466,-0.15263826105321632
10,1,0.035,-0.14686618251394726,-0.17140901390344096,-0.14331763149001037
11,1,0.66,-0.14433564482933744,-0.16027023968286966,-0.12690615161077706
12,1,0.99,-0.1463619206309371,-0.14693825926372775,-0.1291051646025423
13,1,1.0,0.12219469900460478,0.15895638658816313,0.2438115394617899
14,1,0.86,-0.14836158128196927,-0.15569191561349183,-0.13091721134325696
15,1,0.945,-0.16917447679393127,-0.1777593439682197,-0.144472991256095
1,2,0.05,-0.16444758883856164,-0.1789931100677627,-0.158987737182086
2,2,0.13,-0.18166054469985374,-0.20870079667992542,-0.16616647586622152
3,2,0.985,-0.18122061046914936,-0.18412687008114456,-0.1616939803990866
4,2,1.0,-0.1992129169195133,-0.18112531143674418,-0.1600146124997096
5,2,0.92,-0.1743847622269742,-0.18362764100461826,-0.15562587856799212
6,2,0.8,0.0010115649604598431,0.00037527097065304105,0.011647706355942589
7,2,0.35,-0.17185477146661976,-0.18854641718847553,-0.16237064228517648
8,2,0.39,-0.1740581514129442,-0.18797519591272255,-0.16304879018570917
9,2,0.16,-0.17425282621117652,-0.18781747536964954,-0.1665795539949975
10,2,0.55,-0.18031682425226536,-0.19111757121805928,-0.16529078159858077
11,2,0.935,-0.18037721179007885,-0.19229050182646393,-0.1556120375304608
12,2,0.705,-0.17281493123208916,-0.18353815592088246,-0.15624525338793901
13,2,1.0,0.006069369441962458,0.015951562419653342,0.05107735434656746
14,2,0.895,-0.18254217401852363,-0.18885740999666728,-0.16143819863935355
15,2,0.16,-0.17050208381166243,-0.18722557617135388,-0.15918465815486504
1,3,0.875,-0.15501045263107746,-0.16144854795698133,-0.13725106568245943
2,3,0.69,-0.14639417150795722,-0.15795488915072042,-0.1318113179249977
