id,scenario,bus_44_pvalue,bus_44_est,bus_44_min,bus_44_max
1,1,0.0,-0.11311117219836861,-0.14923167303645882,-0.11314302872460691
2,1,0.0,-0.1336567373338851,-0.16786088049102993,-0.13585400545518633
3,1,0.04,-0.14922496228805304,-0.1812669491240239,-0.14057431194922113
4,1,1.0,-0.16120247342858143,-0.1435685956873059,-0.11046628647515873
5,1,1.0,-0.1272193884381861,-0.12623759571209717,-0.1050834304279735
6,1,0.72,0.009687148762058007,0.005042747081627441,0.019516097766335117
7,1,0.155,-0.12405745403155723,-0.14081413400236903,-0.1177355044974369
8,1,0.28,-0.14485650059769858,-0.15893870676582833,-0.13115362051012622
9,1,0.215,-0.14335556959236892,-0.16132227256599038,-0.13285342770392453
10,1,0.75,-0.13713206226084274,-0.14462866232451604,-0.12271221572340588
11,1,0.0,-0.11485402233196915,-0.1616701314772323,-0.1239282377501972
12,1,0.76,-0.12285941204337726,-0.1302155977059704,-0.10855387462560416
13,1,1.0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
14,1,0.79,-0.14351251310624694,-0.15710527183480388,-0.11121372758290696
15,1,0.01,-0.11293013931731158,-0.1426250893735208,-0.11012554568898256
1,2,0.0,-0.1149963999272574,-0.15020686814133985,-0.12244552621539727
2,2,0.005,-0.1492823716603325,-0.181294392910309,-0.14906398010528032
3,2,1.0,-0.1505969358628906,-0.14740042100429143,-0.1293509240304421
4,2,1.0,-0.1781398042057211,-0.1638284375244306,-0.13007617130718904
5,2,1.0,-0.16627138343053025,-0.15666409469923848,-0.13643836097140657
6,2,0.765,0.0005092059252964631,0.00045774293755673767,0.006781864667772197
7,2,1.0,-0.18450004736786912,-0.17361183874605368,-0.14722388963582445
8,2,0.955,-0.15564655453573847,-0.15907837118811102,-0.13547875419164251
9,2,0.985,-0.16186862930578497,-0.16661882057236335,-0.14386036710450614
10,2,1.0,-0.16653563799108345,-0.15756748727183031,-0.13718207720695894
11,2,0.035,-0.12977032658935356,-0.15820683028369867,-0.12208681848205145
12,2,0.995,-0.1694681785597892,-0.17002735600617852,-0.1393602907929282
13,2,1.0,0.017245591840036045,0.03216138313389161,0.09090133105076559
14,2,0.99,-0.15414427008840395,-0.1567682120941042,-0.12691307692220946
15,2,1.0,-0.19587983384651855,-0.1874993073503238,-0.15508016184528953
1,3,0.995,-0.14258090835190967,-0.14272755518692115,-0.11689539669844727
2,3,0.045,-0.11760580323898057,-0.14410936512275882,-0.11220200246439878
3,3,0.09,-0.10479692888244165,-0.12737966416854976,-0.09797805617401208
4,3,1.0,-0.1530442516826535,-0.14133475859033806,-0.10916586601740486
5,3,1.0,-0.13373089930265933,-0.13276015880941902,-0.1127818137274707
6,3,0.97,0.003316486403974306,0.0028668278001884318,0.013108790362685419
7,3,0.48,-0.1174148411095936,-0.1271731094813154,-0.10403970692249458
8,3,0.875,-0.14141384022112333,-0.14593624180797646,-0.12698152830157694
9,3,0.26,-0.12776887552316427,-0.1437237847820566,-0.12065156783792717
10,3,0.175,-0.11650259354736932,-0.13300904876762282,-0.10895845312413135
11,3,0.72,-0.12979475739368818,-0.14140095768872737,-0.1131231690117587
12,3,0.93,-0.12460904093660385,-0.13142183948055208,-0.1101085234483759
13,3,1.0,0.06574644319448808,0.09382301426083917,0.15878648279993524
14,3,1.0,-0.1311711339054543,-0.12457311227167332,-0.09359777442508334
15,3,0.0,-0.09432673933001931,-0.13351945392777473,-0.11022756282742695
1,4,0.495,-0.1867465911805763,-0.20320249074660862,-0.17276539236207594
2,4,0.11,-0.15572138845200298,-0.17729356944495406,-0.14702554240672672
3,4,0.305,-0.19582053533899796,-0.21782393793908172,-0.18541716378051865
4,4,1.0,-0.19432669920114226,-0.17058665334146608,-0.14177468051314746
5,4,1.0,-0.17737230656791034,-0.17079126819112292,-0.15223000573686304
6,4,1.0,0.010893855797759144,0.019112643174138633,0.04727896547840693
7,4,0.62,-0.1628347387007696,-0.1760578667776244,-0.15013685827857884
8,4,0.655,-0.15759565545251833,-0.1664577308917392,-0.14575507627274514
9,4,0.42,-0.18541704878263413,-0.2021990155561898,-0.17340342926342647
10,4,0.9,-0.1683584465184426,-0.1727601556352581,-0.1529280633665347
11,4,0.035,-0.15044704454159108,-0.1775792950296993,-0.143676671149348
12,4,0.665,-0.1501725209214886,-0.1603367169866225,-0.13950664324681547
13,4,1.0,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16
14,4,0.965,-0.21262422276221946,-0.22388364023145166,-0.17644726742746553
15,4,0.005,-0.15370324810582098,-0.18090766200017033,-0.1518519920859718
1,5,0.105,-0.13351905958277308,-0.14972197763176567,-0.12540620114078857
2,5,0.14,-0.15060943705165702,-0.17205235461915033,-0.14273578644827647
3,5,0.93,-0.1463287770532428,-0.15085073757193182,-0.13251203637779171
4,5,1.0,-0.20190220583387541,-0.1786620795417476,-0.14509888002939342
