id,scenario,bus_44_pvalue,bus_44_est,bus_44_min,bus_44_max
1,1,0.0,-0.08922012958739169,-0.12732907346757535,-0.09047980772933391
2,1,0.0,-0.10082330894818627,-0.16251630929847083,-0.12193368771338538
3,1,0.61,-0.12715950872349654,-0.14211899761676283,-0.10631455813533251
4,1,1.0,-0.1474743618365001,-0.14447555313124405,-0.10978014076445006
5,1,0.995,-0.12643957567847577,-0.12962771244301735,-0.10259764717827714
6,1,0.48,0.002687309696702389,0.0022667817352988173,0.005655068756427628
7,1,0.72,-0.13939864925007053,-0.14912141797843437,-0.12331728761572394
8,1,0.66,-0.12842226369390916,-0.13611235829753257,-0.112007371551951
9,1,0.805,-0.13286452647793556,-0.14046249768611227,-0.11875451176451628
10,1,0.76,-0.1336121965206799,-0.14216500976294338,-0.1191208972282178
11,1,0.04,-0.11389672776787362,-0.14046529142890893,-0.10692270510648481
12,1,1.0,-0.13384034716587517,-0.12669690060101482,-0.10625549783420758
13,1,1.0,0.012737451307844427,0.015520312790302526,0.032373613179439875
14,1,1.0,-0.12413473026707722,-0.12411439577224131,-0.08982644210994062
15,1,0.0,-0.09294555537967072,-0.14607768923133851,-0.11022112573084823
1,2,0.0,-0.10567952172715284,-0.14809278363546932,-0.11631434658689709
2,2,0.0,-0.16191088513897164,-0.2388813084425546,-0.19178714144094436
3,2,0.77,-0.15132313226602095,-0.16195130124064655,-0.13277948940612114
4,2,1.0,-0.14665526559601183,-0.1350918971499758,-0.10077394315795225
5,2,1.0,-0.14373732935859102,-0.13947639011549914,-0.11498135824447406
6,2,0.88,0.006017237518830765,0.004396976015151655,0.014297862750001222
7,2,1.0,-0.16008268392909472,-0.15673652786344938,-0.12654457701069557
8,2,0.995,-0.1489921730031536,-0.15021254040618923,-0.12324428906855792
9,2,0.985,-0.14544461723644247,-0.14974935170275006,-0.12244348928168482
10,2,0.975,-0.12913611399418315,-0.1324526048602919,-0.10720001721715931
11,2,0.93,-0.14428550895786244,-0.15424033022507266,-0.11749117159453308
12,2,0.955,-0.14066638130439282,-0.14801356606618285,-0.11927806431465567
13,2,1.0,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16
14,2,0.99,-0.13158229009267686,-0.1355246096882258,-0.10046664845851656
15,2,0.145,-0.12113340786539079,-0.1356092963329077,-0.11265804506257088
1,3,0.0,-0.06573886117665617,-0.11738121410021357,-0.08036114224141783
2,3,0.0,-0.09298339931770654,-0.15737124774156797,-0.10793292387098956
3,3,0.015,-0.12342946674473394,-0.1624857442395122,-0.11721842819219966
4,3,1.0,-0.14071732509213206,-0.12923126804530333,-0.09324552480166064
5,3,1.0,-0.13783709959630355,-0.13062033202032058,-0.09940413074712963
6,3,0.815,0.01418816144440016,0.010506756822616259,0.023303986508434127
7,3,0.005,-0.1126514871677041,-0.13989852044394846,-0.11038097785905562
8,3,0.005,-0.11476882528241039,-0.1459060548453404,-0.11228575159052291
9,3,0.025,-0.11897844743879052,-0.14123121603040775,-0.1104255804709493
10,3,0.155,-0.12593654885499025,-0.15225004465449823,-0.11459153442632133
11,3,0.0,-0.09913335544802404,-0.13924813229082206,-0.10375836921725558
12,3,0.935,-0.1333524371025854,-0.13850352789640993,-0.10738865496213561
13,3,1.0,3.565555882967253e-5,3.565555882967253e-5,3.565555882967253e-5
14,3,0.08,-0.1061259638651126,-0.13471262900706965,-0.09533246309334259
15,3,0.0,-0.07875231706789863,-0.12019432303035567,-0.09119197198560645
1,4,0.02,-0.12745827047387437,-0.1562507414508629,-0.11889436842743331
2,4,0.11,-0.14971611212597685,-0.18039782257526712,-0.14148261210457064
3,4,0.835,-0.16207038476525862,-0.17197095131720314,-0.1399389451460703
4,4,1.0,-0.15894951257973247,-0.14258291645269172,-0.1130465248610548
5,4,1.0,-0.13702662168741156,-0.13014270129967723,-0.10867875898239182
6,4,0.995,0.013473434793873196,0.013402146105898183,0.029797105337836083
7,4,0.63,-0.13683068691507486,-0.14764291865004192,-0.12288076037494793
8,4,0.725,-0.14746114282021522,-0.16018960970481308,-0.13394944880589765
9,4,0.145,-0.14090977471812,-0.15859709957659832,-0.1330934283189904
10,4,0.585,-0.1613321866164322,-0.17765330015495828,-0.1416041924470648
11,4,0.0,-0.10141908675633163,-0.1431756992563613,-0.10383178229408561
12,4,0.875,-0.144731526114985,-0.15418284799100593,-0.12419185497939912
13,4,1.0,0.0,0.0,0.0
14,4,0.095,-0.1296926541825581,-0.15877758870136183,-0.12060996638474322
15,4,0.005,-0.1208612160297514,-0.15005097035967208,-0.12074005873881248
1,5,0.105,-0.14340128430330765,-0.1604498874918769,-0.134716901820083
2,5,0.36,-0.1582095938421862,-0.17944621890455031,-0.1461119396604898
3,5,0.735,-0.14616442074184452,-0.15464429021185772,-0.13344444133791245
4,5,1.0,-0.17816105099059337,-0.17069810474648095,-0.13856575327601944
5,5,0.65,-0.16066655602838756,-0.17846769579662417,-0.14807456446976738
6,5,0.94,0.0026046811643696266,0.002016721258665033,0.022726821509574613
7,5,0.725,-0.14601505726629513,-0.1559855384915342,-0.13053101585904925
8,5,0.855,-0.16539202218333887,-0.1722082180098384,-0.14842871982826364
9,5,0.75,-0.16424362377946652,-0.17329618811754186,-0.15411544605879743
10,5,0.965,-0.1487260299588675,-0.15290707003671916,-0.13139963486922285
11,5,0.64,-0.1434801767979929,-0.1524126371175726,-0.12633742828526448
