id,scenario,bus_44_pvalue,bus_44_est,bus_44_min,bus_44_max
1,1,0.93,-0.16054559569193758,-0.16851826927652455,-0.13401084937865787
2,1,0.005,-0.10782328818873681,-0.13891628573587758,-0.1027707132627168
3,1,0.195,-0.10560599463746939,-0.12585746889598004,-0.09536152369469232
4,1,1.0,-0.17017485603703375,-0.14977518438581744,-0.12002965703706221
5,1,0.985,-0.12021338822102552,-0.1225613497594442,-0.10017877620622395
6,1,0.945,0.003226821467137153,0.002710712507770996,0.016076820810286385
7,1,0.0,-0.0945492995915413,-0.12518293880910936,-0.10200362973496452
8,1,0.0,-0.10380206828710743,-0.13356392082728352,-0.10586391845790737
9,1,0.02,-0.10981201348743441,-0.13332416799732594,-0.10492097916470355
10,1,0.035,-0.10940409719181392,-0.13760692229444316,-0.10291640343881495
11,1,0.0,-0.10447440036046897,-0.13667500314855902,-0.10525276587765227
12,1,0.76,-0.11691089449170058,-0.12686931941883692,-0.10284390943698118
13,1,1.0,0.08590974457170897,0.12339838240095324,0.19525178269566879
14,1,1.0,-0.12170895983565697,-0.11516599383417471,-0.08940488074480743
15,1,0.995,-0.142621197810616,-0.14430264237100932,-0.11222382653093231
1,2,0.0,-0.09280123288531311,-0.12579748875796218,-0.10292045764105094
2,2,0.0,-0.10000135573156618,-0.15517726308615573,-0.1194333172562861
3,2,1.0,-0.1329272575412713,-0.1327786946628364,-0.1052593637893907
4,2,1.0,-0.156645307224761,-0.1479529923064032,-0.11715529165418175
5,2,0.975,-0.11986826397987115,-0.12383756787561451,-0.10167240339652274
6,2,0.31,0.0020109298710244694,0.0012292912888183238,0.008161986833596924
7,2,1.0,-0.13185906594359434,-0.13116952057825776,-0.10719418215247643
8,2,1.0,-0.15587968791558848,-0.14858694838856348,-0.12382010906942438
9,2,1.0,-0.1567561363359157,-0.14729029964481533,-0.1176762725276071
10,2,0.985,-0.13674271791077938,-0.13937289142920503,-0.11590873089186883
11,2,0.005,-0.10589545490682581,-0.13627672777437874,-0.1058503457747974
12,2,0.92,-0.1455294258061628,-0.15090076832441593,-0.12294801782965883
13,2,1.0,0.012969551828840853,0.018863537092522975,0.04634274003560179
14,2,0.995,-0.12929011857084188,-0.13027999546710722,-0.09536950879882405
15,2,0.955,-0.132475643046221,-0.13773011696816226,-0.10420675250927731
1,3,0.015,-0.12023213257883326,-0.14728860681541125,-0.11879349314191624
2,3,0.26,-0.13431442697281906,-0.1548895473853583,-0.12381266537664246
3,3,0.09,-0.1482445581455729,-0.17648221934897682,-0.13877657092402793
4,3,1.0,-0.14495828040379205,-0.13683146762938972,-0.10766325301140957
5,3,1.0,-0.14310283921789022,-0.13880444432002495,-0.1192541018928231
6,3,0.98,0.02084441107627244,0.017887917947133847,0.04025067910357638
7,3,0.06,-0.1248001007799658,-0.1451103873210537,-0.115254998100413
8,3,0.0,-0.11800564387817573,-0.14638266880449538,-0.11944479516046579
9,3,0.0,-0.1111139300402194,-0.1412996900490743,-0.11128916305066179
10,3,0.4,-0.13991627026862338,-0.15424921183244442,-0.12788032008157937
11,3,0.01,-0.12102170973619243,-0.15701783310752812,-0.11955701060725034
12,3,0.84,-0.14419221637614554,-0.15256261345857966,-0.12822465427524146
13,3,0.78,0.0010872112161539604,0.0008332204667320653,0.010345598043184134
14,3,0.41,-0.14912386752221404,-0.16810283837892068,-0.13664938596110288
15,3,0.38,-0.12891469456780427,-0.14556458082891752,-0.11685961594357702
