id,scenario,bus_44_pvalue,bus_44_est,bus_44_min,bus_44_max
1,1,0.005,-0.12415590234248763,-0.15459935003454484,-0.12339672878226535
2,1,0.05,-0.14433589172703717,-0.16862668963413766,-0.13909008544769827
3,1,0.0,-0.12524941455434097,-0.15113643312366265,-0.12701941282375317
4,1,0.755,-0.16049595779038445,-0.17386542541162836,-0.13267050327160648
5,1,1.0,-0.15945004483533648,-0.14852941355001437,-0.12848759117760297
6,1,0.51,0.0007388251434128357,0.0005847925129591758,0.006552543062458671
7,1,0.935,-0.15809113429013996,-0.16381518453093966,-0.13527579074066076
8,1,0.115,-0.15220449770100808,-0.17043327685823428,-0.14214949558938264
9,1,0.03,-0.1510039401656627,-0.17146623952743198,-0.14601070113795644
10,1,0.645,-0.1569241800979215,-0.16649331581874513,-0.14342618534377122
11,1,0.365,-0.13354388877536835,-0.15232088590745002,-0.11959385045235303
12,1,1.0,-0.1608410783936,-0.15029492941552347,-0.13097964194678305
13,1,1.0,0.0984715368600586,0.12087770276990106,0.22014190500136266
14,1,0.995,-0.1462638128267224,-0.1464836876720635,-0.1107952328154329
15,1,0.135,-0.13584240355106264,-0.15581700535766654,-0.12907622657410786
1,2,0.23,-0.22106755315090337,-0.23906178935125116,-0.21059620921312291
2,2,0.0,-0.19485100591934476,-0.22020136571078694,-0.19592470279265195
3,2,0.92,-0.2204829349679623,-0.2277501350321748,-0.20433214294613258
4,2,0.91,-0.23666373411554179,-0.2488041266880106,-0.21388898893189195
5,2,1.0,-0.20783014185145168,-0.20700354028538293,-0.18837188980926095
6,2,0.29,0.004985227857670971,0.00021159912104540268,0.009730229414760316
7,2,0.955,-0.21810259588704015,-0.2222538364909724,-0.2000263847823117
8,2,0.345,-0.20999021082835131,-0.22369682998136103,-0.2024428140309693
9,2,0.045,-0.22625088796339507,-0.24935584088459614,-0.22010917631923405
10,2,0.265,-0.19878787945205198,-0.20882487887055595,-0.19219353570765502
11,2,0.565,-0.21181045905051102,-0.22840058656880563,-0.19424761661723094
12,2,1.0,-0.21041254403177712,-0.20932566445252326,-0.1888342177229823
13,2,1.0,0.025364377947966865,0.029057893677696178,0.08076771928439808
14,2,1.0,-0.22851948112850395,-0.22470910198851762,-0.1979084575605707
15,2,0.305,-0.22933427388547226,-0.2491763977739521,-0.2167514426336481
1,3,0.18,-0.14285038099071423,-0.16228312431736278,-0.13181711562564705
2,3,0.88,-0.15579168008418776,-0.16426311314463113,-0.1325470099076353
3,3,0.17,-0.17198164206432678,-0.19107971959473155,-0.1594087119589007
4,3,1.0,-0.21569011788438608,-0.18481062177172758,-0.15130101877524219
5,3,1.0,-0.17253087783783408,-0.16975428534418668,-0.14207040224879555
6,3,0.95,0.012952965900293378,0.010431479966453772,0.028669149565556218
7,3,0.73,-0.1608299817109344,-0.16977444266705277,-0.14665971689308915
8,3,0.065,-0.1817642954385612,-0.20453036200438726,-0.17777179944359098
9,3,0.06,-0.18077404125129506,-0.20820011351784198,-0.17449416030627105
10,3,0.62,-0.1630240635471535,-0.17564204780492035,-0.15082657430954596
11,3,0.01,-0.12497373947514873,-0.15715351904401378,-0.12010800261677351
12,3,0.84,-0.16984782155326686,-0.18000284335440978,-0.14782558668156587
13,3,0.78,0.005591740614970586,0.0016034853189297316,0.01896722505442794
14,3,0.95,-0.17067963162719277,-0.17657884221990308,-0.1437232330804297
15,3,0.75,-0.19471982449552788,-0.20513236656468342,-0.176480921468409
1,4,0.21,-0.15839653707263213,-0.1746829783119285,-0.15094888269262147
2,4,0.085,-0.1636000683440087,-0.19332311795522614,-0.15333847887337165
3,4,0.685,-0.16682662849962587,-0.17486334484394714,-0.15274987005021712
4,4,1.0,-0.22410056330595154,-0.21256098629754833,-0.17414592947858984
5,4,1.0,-0.1634090314995303,-0.15716215677593548,-0.1355075052519753
6,4,0.925,0.002131066602323539,0.0013769122022466718,0.01805361126455951
7,4,0.27,-0.15301394052788775,-0.16710860255060903,-0.1455203710728695
8,4,0.775,-0.1607823922174958,-0.1666871195115338,-0.14888002533753542
9,4,0.45,-0.15673895844106744,-0.16894818903411718,-0.14810477639485004
10,4,0.715,-0.1559036657870638,-0.16417479019820505,-0.14231690370438405
11,4,0.935,-0.15624751477883345,-0.16291517634725303,-0.13691726852248218
12,4,1.0,-0.16627138578632447,-0.15969916192686695,-0.14064444480477664
13,4,1.0,0.04344042199738185,0.08394219971472205,0.17868764387915848
14,4,1.0,-0.17678630801180176,-0.1704791719981499,-0.13962454704351898
15,4,0.98,-0.16666136327498618,-0.1755007190155318,-0.14306538193841553
1,5,0.23,-0.1919513751146018,-0.21428577473254712,-0.1815592585102718
2,5,0.805,-0.18016233356213468,-0.19135650088729844,-0.161948354839684
3,5,0.965,-0.208452272686705,-0.21645542859587383,-0.18616871086014888
4,5,1.0,-0.1821080902180181,-0.17355775788755462,-0.14476530358635428
5,5,0.985,-0.15800296316073292,-0.15891032188467177,-0.14024881474118886
6,5,1.0,0.006851213908842579,0.009671696754317116,0.04174698181645886
