id,scenario,bus_44_pvalue,bus_44_est,bus_44_min,bus_44_max
1,1,0.82,-0.13973482804629167,-0.14793189702919674,-0.11619529889096875
2,1,0.0,-0.10834356771157182,-0.15178092256607303,-0.11589491413434926
3,1,0.015,-0.14987853950496788,-0.183295346502379,-0.1485972825020591
4,1,1.0,-0.16740108995960953,-0.1558327845248553,-0.12204365511915745
5,1,1.0,-0.13280789631331824,-0.12996451938684309,-0.09947405065299122
6,1,0.555,0.002942796000644954,0.002415500764094247,0.008330489511886086
7,1,0.51,-0.11923087802868046,-0.13248180718316185,-0.10386588206865041
8,1,0.455,-0.1366996452788901,-0.1506710874398291,-0.12436763435045939
9,1,0.78,-0.14371467690365086,-0.15342075097390195,-0.12183506987783012
10,1,0.64,-0.14147516185122908,-0.15474878783840026,-0.12231198806806115
11,1,0.915,-0.14150906988133846,-0.15255944766065616,-0.11050853079258698
12,1,0.995,-0.12875596131901246,-0.12894445949643715,-0.10236070505084915
13,1,1.0,0.07141145436828644,0.09834971412541194,0.183538029718334
14,1,0.995,-0.14537566379254008,-0.14544879265412058,-0.10170538082636132
15,1,0.085,-0.12311207156034891,-0.14841261693138633,-0.11560509432006484
1,2,0.0,-0.1395752884328739,-0.1800347942194172,-0.14554723283790857
2,2,0.005,-0.16697441930191861,-0.2017289571153307,-0.16655461775366714
3,2,0.985,-0.18110517711321597,-0.18356098118932662,-0.1606713400904459
4,2,1.0,-0.2045367027170105,-0.17575606355447457,-0.1387099607880008
5,2,0.99,-0.15690561098704484,-0.15720027705618975,-0.13897963495087667
6,2,0.405,0.0002775694013150698,0.00020440596655957322,0.007407543119187121
7,2,1.0,-0.18589835054131848,-0.17802145676131195,-0.15827694301599712
8,2,0.765,-0.171652898664883,-0.18498985546688526,-0.1568600476517403
9,2,0.825,-0.17084348150745304,-0.17952838827006865,-0.15221545318051805
10,2,0.8,-0.15889378287305247,-0.1659187244914123,-0.14586897619597336
11,2,0.76,-0.1584028853215423,-0.1717398345529874,-0.1372530490603191
12,2,1.0,-0.16073462389989315,-0.15980602344743292,-0.14186986144717123
13,2,0.98,0.01884753756309676,0.01572281594681657,0.04603955420595307
14,2,1.0,-0.18862830943958656,-0.1763926323188141,-0.14745392947394875
15,2,0.825,-0.16215937484380688,-0.17463122234925846,-0.14431334374127278
1,3,0.66,-0.14196068491294384,-0.1538046980097464,-0.126307257000011
2,3,0.0,-0.1105856496562978,-0.14744586855446148,-0.11663007375082314
3,3,0.085,-0.10847892728873822,-0.12786102896735643,-0.09507003059757267
4,3,0.755,-0.13553730251274462,-0.14228593525777292,-0.1168905583144511
5,3,1.0,-0.13150225871855734,-0.12638995243096046,-0.10755731183012739
6,3,0.84,0.002996471301341286,0.0025142463524348013,0.015774276521378416
7,3,0.965,-0.12467287407763943,-0.1267405377381879,-0.10832537581419914
8,3,0.1,-0.13406977730788136,-0.15129495073482646,-0.130178745769482
9,3,0.11,-0.16716495256529046,-0.18890719983885335,-0.16114638595483569
10,3,0.03,-0.11636551416864421,-0.13943839240838626,-0.11489077559377238
11,3,0.92,-0.13900620025482216,-0.14456556206761564,-0.1133474407852674
12,3,1.0,-0.13403589429499627,-0.12788892202226237,-0.10791826417962233
13,3,1.0,0.02319898590299574,0.03683438433756048,0.07815776109902717
14,3,0.99,-0.13587063148011472,-0.1392869878016437,-0.10786381127825694
15,3,0.005,-0.1090788209625247,-0.13984382269256196,-0.10795185227786668
1,4,0.34,-0.15710040621873483,-0.169423918541095,-0.14698679406543905
2,4,0.275,-0.15443863623111878,-0.17575648541046462,-0.13990616822030574
3,4,0.97,-0.1596575987790731,-0.16349339776610688,-0.14129491616692758
4,4,0.995,-0.17540892096355384,-0.17730263088938505,-0.14903915926898262
5,4,1.0,-0.1497180188670469,-0.1465812577798435,-0.1288123169365658
6,4,0.93,0.001655073722118594,0.0011323894506620746,0.013392596769176812
7,4,0.78,-0.14412810820316235,-0.15003251184371147,-0.13149325929066688
8,4,0.4,-0.17309595322440616,-0.18569243618551526,-0.16483842098483553
9,4,0.58,-0.1540904957429435,-0.16640973544842994,-0.1422763237679702
10,4,0.505,-0.15522719716422897,-0.17085399328246545,-0.14581678930254213
11,4,0.995,-0.1706883502955425,-0.17507500070262433,-0.14632644599388026
12,4,0.965,-0.15180200970773627,-0.15452109267638728,-0.13575296363380662
13,4,1.0,0.04211584714874128,0.11374887640684239,0.20165332711394157
14,4,1.0,-0.17285409521284736,-0.17185731450346275,-0.14595449882137373
15,4,0.995,-0.16507956943151864,-0.16514060254999807,-0.1396031231252922
1,5,0.0,-0.11834861755245449,-0.15291695529427438,-0.11953877620728379
2,5,0.015,-0.12282856253398612,-0.163162016953759,-0.12107290984000658
3,5,0.91,-0.138005023519655,-0.14544235946692202,-0.12231048807771568
4,5,0.985,-0.1525918271895588,-0.1537886054889739,-0.12625389095549755
5,5,1.0,-0.13559026953098974,-0.13413212788175838,-0.11599001359422913
6,5,0.99,0.004183927646579599,0.004048506488267156,0.017843713607360145
7,5,1.0,-0.13223495791070616,-0.13137060372340517,-0.1145735843722725
8,5,0.95,-0.13949986831497965,-0.14321706744942458,-0.12106407827940321
9,5,0.395,-0.13211726721353967,-0.14213744288880062,-0.12351979201269948
10,5,0.675,-0.13534730337327197,-0.14583268911390584,-0.12373714285234434
11,5,0.97,-0.1502228538246749,-0.1549275207827542,-0.12361731722836655
12,5,0.88,-0.13590170864225326,-0.14173017070088662,-0.11821839316505516
13,5,1.0,0.03316014349963681,0.07133711062541448,0.15157708537581105
14,5,1.0,-0.15496669931260149,-0.1494022232598437,-0.12727248383705847
15,5,1.0,-0.14709783744367005,-0.14562115170309992,-0.12178979764247605
1,6,0.995,-0.18251862070452393,-0.1869374439269856,-0.16303667789847257
2,6,0.58,-0.1670570908560196,-0.17638932935960383,-0.15372569071860315
