id,scenario,bus_44_pvalue,bus_44_est,bus_44_min,bus_44_max
1,1,0.005,-0.1097621990564838,-0.15015907183960842,-0.10850566162490312
2,1,0.015,-0.13101496943105817,-0.17143176607825086,-0.12754822473439803
3,1,0.0,-0.10426661898005432,-0.15010300327733975,-0.10919447730500546
4,1,1.0,-0.16018499633079328,-0.13347626181343178,-0.09153902238953707
5,1,0.975,-0.1184917128680028,-0.12542398948193237,-0.09550675565551356
6,1,0.95,0.011270325191945485,0.008790988272559641,0.025184433608701706
7,1,0.0,-0.10684847322324255,-0.15962995828141416,-0.11891870660492844
8,1,0.01,-0.09536867570962548,-0.12123969764201703,-0.09397857123235086
9,1,0.14,-0.13013581881642164,-0.1537040708963972,-0.12179364683736837
10,1,0.38,-0.12642076047278952,-0.15444773940475867,-0.11244933450952481
11,1,0.0,-0.07754984510632867,-0.13961222291228176,-0.10062883882342008
12,1,0.05,-0.11187233546062016,-0.13916578689182732,-0.10514023497177413
13,1,1.0,9.107285256426678e-5,9.107285256426678e-5,9.107285256426678e-5
14,1,0.825,-0.1360392116778337,-0.14854220660279843,-0.10724526476437964
15,1,0.005,-0.0915034396239231,-0.12465877697827218,-0.08858922256318967
1,2,0.015,-0.1370687180254005,-0.16006402553744417,-0.13406023630114244
2,2,0.0,-0.15577446990577648,-0.1938014104515108,-0.16481352585910544
3,2,0.97,-0.15006504617896854,-0.15473627557435865,-0.12962479004980784
4,2,1.0,-0.18616760276545874,-0.16747618583721025,-0.13386395135506574
5,2,0.98,-0.15590550090765598,-0.1585195698330334,-0.13574634256047005
6,2,0.625,0.0014163400710542895,0.0003960802005829045,0.007766762754782608
7,2,0.71,-0.14987630639384344,-0.16056252715314692,-0.1361535863491579
8,2,0.495,-0.17403248239324628,-0.18700723391829524,-0.1556412157873409
9,2,0.42,-0.17610543891718075,-0.19280635768540355,-0.1644521398216259
10,2,0.835,-0.14394416443742447,-0.14996933502148274,-0.12387785350037646
11,2,0.005,-0.1190091985930289,-0.16001525967865757,-0.11882722296660704
12,2,0.26,-0.15614561563181814,-0.17413083730672216,-0.14598672789875283
13,2,1.0,0.009587339115010973,0.009701032946952903,0.04307123847645711
14,2,1.0,-0.1683876562338128,-0.15848814443520662,-0.13033226691141672
15,2,0.02,-0.1720336975085513,-0.20598979541239157,-0.16911422321048672
1,3,0.155,-0.10649924300309652,-0.1250057515445179,-0.09430832070761545
2,3,0.07,-0.11232203424693062,-0.14285987455462199,-0.10379621218513675
3,3,0.02,-0.12502750540103413,-0.1519253422034927,-0.11658700741710042
4,3,1.0,-0.1435281016358992,-0.13543927797990957,-0.0974112933136916
5,3,0.96,-0.12208416251044693,-0.12807042274589642,-0.10308243932414231
6,3,0.955,0.005714697768949728,0.00422935182550499,0.01980573194468005
7,3,0.08,-0.11458622150421857,-0.13210683006806853,-0.10527341111390853
8,3,0.0,-0.09673341540675943,-0.12307681357969841,-0.10057729767278949
9,3,0.005,-0.10098707795951889,-0.12648686384030644,-0.0995884593676201
10,3,0.05,-0.10698030164168464,-0.12635972651464833,-0.09679690932185113
11,3,0.0,-0.10061542629334874,-0.13526447278256395,-0.10267262471977084
12,3,0.955,-0.12464188760514275,-0.13030949801982042,-0.10587847838216026
13,3,1.0,0.1374208673503996,0.16657059698401389,0.2503483999237406
14,3,1.0,-0.12549397729215797,-0.10822231640064767,-0.0826692530681114
15,3,0.0,-0.08383200370605562,-0.13364816117410427,-0.1043534927685654
1,4,0.0,-0.13031131258224363,-0.16296569378448325,-0.13555158098202516
2,4,0.105,-0.15200328475312694,-0.1783634618665749,-0.14336978454930854
3,4,0.925,-0.1507451125291499,-0.1573914912086191,-0.1338476862748214
4,4,1.0,-0.19329608634274897,-0.18250192304475024,-0.147148563758223
5,4,1.0,-0.14980989252964286,-0.14654473488082456,-0.12613965606583022
6,4,0.96,0.00546605727081495,0.0036205524031385217,0.017215506976596462
7,4,0.92,-0.1511192402111424,-0.15574171270435094,-0.13662497646111704
8,4,0.255,-0.148997306733903,-0.16178447042423383,-0.14107913964140703
9,4,0.89,-0.15538189891002235,-0.16294051180010127,-0.13628721208565317
10,4,0.86,-0.1548185952426487,-0.1610677405657832,-0.13644524825112916
11,4,1.0,-0.1687024845450538,-0.16821076814244496,-0.1330057499384816
12,4,1.0,-0.1553124751456768,-0.14844694279170376,-0.12814884891921158
13,4,1.0,0.04650606771681076,0.09771654219345649,0.18877360337247762
14,4,0.99,-0.16781424470552211,-0.16946404031529344,-0.13984174379877387
15,4,0.995,-0.17787743874495787,-0.18008170357557512,-0.1474243861991526
1,5,0.05,-0.15412590661002737,-0.17742858462834077,-0.14707837546623437
2,5,0.04,-0.1612528825598722,-0.19127414458175362,-0.15450143211291997
3,5,0.52,-0.1584439667759609,-0.1680369397003863,-0.1449975575411546
4,5,1.0,-0.17556378234226994,-0.1647427131167791,-0.13881351391361832
5,5,0.525,-0.14980825073501106,-0.16458279489191704,-0.13350581590323515
