id,scenario,bus_44_pvalue,bus_44_est,bus_44_min,bus_44_max
1,1,0.14,-0.1413596164933454,-0.1573389442470142,-0.13234378517036147
2,1,0.13,-0.14547816220301144,-0.1681441896115285,-0.13510339364748053
3,1,1.0,-0.1548538040126158,-0.15403721965466252,-0.1336435343566516
4,1,1.0,-0.18198583562951245,-0.1773980792687392,-0.1448105926674974
5,1,1.0,-0.1564281515209395,-0.15363846470979264,-0.133148378044961
6,1,0.935,0.003414665126728167,0.0025807832622692928,0.01786586401043877
7,1,0.92,-0.15229422656297342,-0.15815743706548566,-0.13489365491591096
8,1,0.04,-0.15294905222583915,-0.171002462595178,-0.14808348459471918
9,1,0.75,-0.18008421800370658,-0.19281301130906595,-0.16404621652366758
10,1,0.825,-0.15437394035215452,-0.16208749170489628,-0.13903117503354
11,1,0.0,-0.1260424438757077,-0.15537402281824506,-0.1276259179615117
12,1,0.985,-0.15329400843054905,-0.1540606159806538,-0.1336014812147907
13,1,1.0,0.027534963764968445,0.038530752126973766,0.09597315714503729
14,1,1.0,-0.1782531028115607,-0.1660704308627358,-0.13608849710284907
15,1,0.975,-0.18056833659739288,-0.1917711296293255,-0.15382828239316526
1,2,0.23,-0.11915840073674175,-0.1409637303383513,-0.11092108501194255
2,2,0.0,-0.11907713958060014,-0.17215548007492198,-0.12978285256093325
3,2,1.0,-0.159774578293412,-0.15116006567918785,-0.12973443342912763
4,2,1.0,-0.17586598890616292,-0.15330104977432893,-0.11904858164395575
5,2,1.0,-0.1682679083928748,-0.14901360943912548,-0.12936663334519966
6,2,1.0,0.0003850285588780089,0.0003850285588780089,0.0016015946801029024
7,2,1.0,-0.14854181693062612,-0.1385933448713595,-0.1177864049553586
8,2,0.975,-0.14879662475198663,-0.15278991570822514,-0.12979157173081593
9,2,0.98,-0.15301928055196465,-0.15463002350881838,-0.13089897215880755
10,2,1.0,-0.15360556769588335,-0.15126384755778902,-0.12611752636135365
11,2,0.62,-0.13377575375156917,-0.14953287237667112,-0.11579856116916304
12,2,0.995,-0.17237048886989728,-0.17430339010239848,-0.14433229162896216
13,2,0.73,0.06872459312220647,0.051547182511455514,0.10650176566777203
14,2,1.0,-0.12480645451581372,-0.12231981554249838,-0.09363768671727729
15,2,0.0,-0.11528909197941067,-0.156181831215476,-0.11977927479327816
1,3,0.86,-0.1320750573546853,-0.1380473541975002,-0.11315117799385749
2,3,0.0,-0.11728788970166198,-0.14927848684979922,-0.11885986203541488
3,3,0.145,-0.11456070487066755,-0.12912218042749107,-0.10661965785040041
4,3,1.0,-0.15686510206579282,-0.1515322360832922,-0.12337427896339341
5,3,1.0,-0.13446534295246074,-0.1319383848534997,-0.11357729481242855
6,3,0.985,0.0034430055233665158,0.0032303005635641036,0.015462724214228896
7,3,0.98,-0.1319816582797765,-0.13304163150336223,-0.11689632033477429
8,3,0.035,-0.11708082853608405,-0.13545611695577858,-0.10963994762768031
9,3,0.015,-0.12314399663622667,-0.14408033871908943,-0.12073004285824698
10,3,0.74,-0.1283628389887813,-0.13695409773613149,-0.10839316482974082
11,3,0.295,-0.12519307052491624,-0.1438134764685904,-0.11419124745425722
12,3,0.99,-0.13000930170110003,-0.1325768010862023,-0.11394247855305374
13,3,0.99,0.06776343298214194,0.06258203817849672,0.10755860892625524
14,3,1.0,-0.14622881549047367,-0.1425498175667726,-0.10479470188542576
15,3,0.05,-0.1210824961100366,-0.14017504219599464,-0.11509539439985748
1,4,0.945,-0.1342917362211138,-0.14143346430200324,-0.11421720453758262
2,4,0.0,-0.11796363374227245,-0.1483379543443044,-0.11840869887683217
3,4,0.965,-0.1354760661175307,-0.13778834575439097,-0.11646776310847337
4,4,1.0,-0.1757266146648718,-0.15500961970250327,-0.12638586405785887
5,4,1.0,-0.1393143003481005,-0.13214389882764177,-0.11231882201021325
6,4,0.985,0.004533818004208934,0.0037264541687183073,0.016833911750904873
7,4,0.695,-0.13049779923123953,-0.14039229938839656,-0.11731471245812208
8,4,0.4,-0.12840014707326766,-0.14100254804212337,-0.11728298335608636
9,4,0.555,-0.1289299584886939,-0.14277918817273502,-0.11751286045338283
10,4,0.67,-0.13094529585986395,-0.14221031497565212,-0.1101333771693953
11,4,0.32,-0.13447088099219287,-0.15614351239427154,-0.12159657438093231
12,4,0.955,-0.13933901208222105,-0.14091555756700902,-0.11682881254150411
13,4,1.0,0.03516864994135571,0.06629003518755572,0.1243950373542344
14,4,1.0,-0.15886452529220438,-0.14675269879287306,-0.12047221619676325
15,4,0.955,-0.1537827105035739,-0.16779089167386718,-0.12666890411815807
1,5,0.925,-0.17861854423556436,-0.18874837083559093,-0.151606377057756
2,5,0.605,-0.1666737778278907,-0.1812469449339777,-0.14977911953934062
3,5,0.73,-0.14526699922347197,-0.1552815762901404,-0.13328456221577883
4,5,1.0,-0.1820464170641283,-0.15962810982013467,-0.1290059632734021
5,5,1.0,-0.16416727528524286,-0.14972515981179918,-0.13418981505514121
6,5,1.0,0.010843446831817927,0.01169191246019996,0.02849223016789515
7,5,0.91,-0.160152100221582,-0.16470033256871372,-0.14050692488392316
8,5,0.895,-0.15085538692418596,-0.15574448509556738,-0.13605363022342729
9,5,0.75,-0.1481639848837985,-0.15665644590511116,-0.13358396418771365
10,5,0.885,-0.13919470055605418,-0.14683116324492926,-0.1262440325848235
11,5,0.36,-0.1554670791457007,-0.17506166544126128,-0.14100376902198755
12,5,1.0,-0.17025944194429593,-0.16733303784283124,-0.14381294719752344
13,5,1.0,2.0304862274223012e-5,2.0304862274223012e-5,0.003910208332912779
14,5,0.73,-0.17805630386631813,-0.19097194655417557,-0.15627610028198416
15,5,0.185,-0.15704101355017744,-0.1715588616280249,-0.14712318946213815
1,6,1.0,-0.19122014457122735,-0.19014075554363857,-0.167372637766071
2,6,1.0,-0.2020966599425523,-0.19780396544304474,-0.16989597543689067
3,6,0.69,-0.18971698746216809,-0.20343725742587035,-0.1773277656180455
4,6,1.0,-0.21121661732947616,-0.1770747611899348,-0.15613226547138823
5,6,1.0,-0.1802228724606507,-0.17675796739840735,-0.15800410130651849
6,6,1.0,0.008444865288636194,0.01641425322857426,0.04544042162786166
7,6,0.68,-0.17843889956021905,-0.19263145933246575,-0.16668050664781825
8,6,0.64,-0.17739441906531295,-0.1878074687302663,-0.16411222280603113
9,6,0.565,-0.17699450624752616,-0.18983819292878817,-0.160909454115716
10,6,0.985,-0.1903146086284791,-0.19254301326268972,-0.16776869478756998
11,6,0.765,-0.17409326285599852,-0.18912618698236291,-0.15397069650599388
12,6,0.875,-0.1850633952383834,-0.19516294577167798,-0.16955359552618068
13,6,0.905,0.00016823044769465056,0.00015607040232668012,0.0030943043972793127
14,6,0.905,-0.18779694083113765,-0.2010436079810462,-0.16347090619923738
15,6,0.2,-0.1822296618622764,-0.19773923477224775,-0.17536237613835937
1,7,0.065,-0.14901017758035617,-0.17573508821010478,-0.1455830392917743
2,7,0.33,-0.17720479362742506,-0.1986338836447648,-0.16128068423630137
3,7,1.0,-0.16883168452383185,-0.16849671768508315,-0.14078910289840932
4,7,1.0,-0.19889747206259123,-0.18940342631908091,-0.1575678207095835
5,7,0.995,-0.16940691840917166,-0.1728737058052744,-0.14520186021408057
6,7,0.685,0.0006349349891325851,0.0002954945167270573,0.004709547918050561
7,7,0.975,-0.15706253225154815,-0.15967008065200475,-0.13989685677855496
8,7,0.345,-0.1729039544297974,-0.18716001476704378,-0.15982598884591437
9,7,0.91,-0.16016775353606982,-0.16543170402393995,-0.14511673035242773
10,7,0.985,-0.1600357862270066,-0.16125814800460864,-0.1434115396276118
11,7,0.975,-0.17370363362065613,-0.1788532507132002,-0.1427873559623906
12,7,0.96,-0.17645244464179405,-0.18117578593479314,-0.15692935991179055
13,7,1.0,0.0051886781275292115,0.017506728457738152,0.04993305178236396
14,7,1.0,-0.19821405813798132,-0.19121392793281825,-0.1570574905600894
15,7,0.0,-0.15309732192841943,-0.1922090277588969,-0.15998786584724833
1,8,0.435,-0.12342683990910613,-0.13943384579600415,-0.10886768567931598
2,8,0.0,-0.1251901323708829,-0.16912841048554833,-0.13541469443062928
3,8,0.865,-0.1470503589021431,-0.1564987531492347,-0.12935008885808782
4,8,1.0,-0.16281169808752174,-0.16022396435539746,-0.11833048240578552
5,8,1.0,-0.13929826477181287,-0.12963601229823343,-0.1097851840437751
6,8,0.41,0.001328013307700715,0.0010024092182652211,0.006421469475158759
7,8,0.755,-0.13016732257556557,-0.13884802799418727,-0.11449868704961481
8,8,0.025,-0.12775254436242364,-0.14878478021307565,-0.12327112235424516
9,8,0.465,-0.14283533477374263,-0.1596323977656545,-0.13035714996710493
10,8,0.5,-0.128307181807854,-0.14393211001060602,-0.11583719445873823
11,8,0.02,-0.11097153817330768,-0.1457599699449568,-0.0999530751781698
12,8,1.0,-0.13674960311458367,-0.1310837076957338,-0.10814175317451014
13,8,1.0,0.06522569488953978,0.07708024972213434,0.133119392597582
14,8,1.0,-0.14008279853691583,-0.13878223855043342,-0.100901927008426
15,8,0.0,-0.11309387545355144,-0.14798945353081036,-0.11363452431367825
1,9,0.67,-0.1621443951638743,-0.17167511358570264,-0.1452605394651882
2,9,0.37,-0.17474726478475783,-0.19546964044881412,-0.16231277755791138
3,9,0.98,-0.18094809392356873,-0.18296467018915655,-0.16020290246966723
4,9,1.0,-0.20083936677474748,-0.19351966537258986,-0.1606500394002102
5,9,1.0,-0.16801793134233417,-0.16358284717010282,-0.14573430834130296
6,9,0.97,0.0023370152801653887,0.0014192424628616251,0.023266054453467078
7,9,1.0,-0.17660786444318446,-0.1683852275194033,-0.14986605948443488
8,9,0.8,-0.18564047494440256,-0.191259357942279,-0.1701001019652027
9,9,0.985,-0.17916973096217242,-0.1804189393171942,-0.16087811330968882
10,9,1.0,-0.18055535221491684,-0.17906884218703129,-0.1571324018569787
11,9,1.0,-0.19545593634881706,-0.18549636984941054,-0.1555062229852651
12,9,0.99,-0.16684953073661532,-0.16774853615715513,-0.1479562887401291
13,9,1.0,0.029335396102614375,0.054915029645749236,0.13320835270393427
14,9,1.0,-0.19264533073549,-0.1801560883961379,-0.15475967557891818
15,9,0.525,-0.17278276576387974,-0.18682032316070799,-0.15880322652134488
1,10,0.17,-0.12099220132626447,-0.14353637746360506,-0.11465440046912678
2,10,0.0,-0.09635421404567224,-0.14435876852178317,-0.11002561719530779
3,10,0.55,-0.12545258866247447,-0.13652593787824607,-0.10912533115676976
4,10,1.0,-0.16296361952586264,-0.15536553558501232,-0.12228403237234388
5,10,0.475,-0.1291117238277648,-0.14434216638723002,-0.11724550112660638
6,10,0.97,0.0036747432101507105,0.0030164651998700887,0.013122142714146579
7,10,0.23,-0.11972192629665705,-0.13335816960579616,-0.1111430506579156
8,10,0.005,-0.11439732766102326,-0.13872507484288046,-0.11326982917121282
9,10,0.01,-0.11533750452749876,-0.13221303958141997,-0.1134112181271641
10,10,0.92,-0.13183725747800534,-0.13676075392614984,-0.11163156821154475
11,10,1.0,-0.1668383674356649,-0.15854047193759835,-0.12249437322780551
12,10,0.965,-0.1309131339794262,-0.13473556523421562,-0.11216662651992311
13,10,1.0,0.11805042642502506,0.12645135577328914,0.20461896084257858
14,10,1.0,-0.15025942244386972,-0.14840211535744383,-0.11768187979163207
15,10,0.0,-0.10732764940242398,-0.14119823966916534,-0.11426620322546609
1,11,0.16,-0.10565892435586978,-0.12687058622077638,-0.09528414428263897
2,11,0.0,-0.11709182590035089,-0.16181785093468637,-0.12319006252299752
3,11,0.86,-0.16453392715998294,-0.17699108663145185,-0.14093393284026332
4,11,0.985,-0.1496667458793546,-0.15184748195759823,-0.11184554502846786
5,11,1.0,-0.14294266968547184,-0.1333987406559097,-0.10856290951492771
6,11,0.225,0.0009895158129096249,0.000642904327600613,0.004891223349759111
7,11,0.625,-0.12758521444696155,-0.1414126245085244,-0.11434152492663745
8,11,0.235,-0.1361537824937833,-0.15304916612929234,-0.12812125147773962
9,11,0.56,-0.14465146137024532,-0.15603506559944344,-0.12905712786031595
10,11,0.87,-0.1303204315714412,-0.14133227097180523,-0.10944250219664718
11,11,0.08,-0.11913715926417655,-0.14621196038526468,-0.1133537422376391
12,11,1.0,-0.13836999593727256,-0.12786239997349555,-0.10245095079608602
13,11,1.0,0.013961004343060024,0.02135182243436673,0.04737324831312617
14,11,1.0,-0.13176620315360388,-0.12635650637749613,-0.08451144716458117
15,11,0.0,-0.10771759709422231,-0.13762487844725696,-0.10883050086637971
1,12,0.025,-0.11778413785798299,-0.14115122595384175,-0.1140152426936256
2,12,0.0,-0.130145450963721,-0.16833701700032566,-0.13306496687378555
3,12,1.0,-0.16026182430141347,-0.15811075910246866,-0.1409810751041816
4,12,1.0,-0.16806366163727765,-0.16689444242175086,-0.13555160436735195
5,12,1.0,-0.14927665324560724,-0.13704283237432013,-0.12059491711497783
6,12,0.47,0.0010461259222309671,0.0007151984486966079,0.009023666331916758
7,12,0.99,-0.13846814044527486,-0.14019155871575759,-0.1209099572345358
8,12,0.325,-0.14207112104374683,-0.1529985511021258,-0.13416966183335455
9,12,0.67,-0.15014925214015604,-0.16278828280924315,-0.13793925380949126
10,12,0.69,-0.1352908034753759,-0.1452803916273335,-0.121791345415655
11,12,0.66,-0.14232845546557424,-0.1528760846306442,-0.12252421822489827
12,12,1.0,-0.1494103062969655,-0.13994685763780557,-0.12283066482438952
13,12,1.0,0.005210806707410587,0.010061333090785496,0.035064550743877376
14,12,1.0,-0.1782251466323486,-0.17083128099592215,-0.13456545757856897
15,12,1.0,-0.19086631825084738,-0.17768499595634749,-0.1512169848514204
1,13,0.0,-0.10375225435232341,-0.14174917953293983,-0.10728001478885822
