id,scenario,bus_44_pvalue,bus_44_est,bus_44_min,bus_44_max
1,1,0.0,-0.12968741314976986,-0.16020784731987042,-0.13521930994372672
2,1,0.0,-0.14349820957980416,-0.1952478850557888,-0.15574249749434027
3,1,0.975,-0.16814494536360047,-0.17142634339971108,-0.14668990307583385
4,1,1.0,-0.1980934620030936,-0.18697631039455045,-0.14780711161000826
5,1,0.975,-0.1478329487896815,-0.1501914348398583,-0.12890770064990767
6,1,0.465,0.0014784118919428657,0.0009610362280954021,0.006475841403391858
7,1,0.63,-0.14563216284210545,-0.15419761287309958,-0.13350812463301862
8,1,0.005,-0.14664391413022068,-0.17350493498489195,-0.14072964377616112
9,1,0.0,-0.15030764692057025,-0.17693324183059217,-0.1511978969060388
10,1,0.405,-0.16262241115287523,-0.17995624835737145,-0.15054775097446102
11,1,0.54,-0.14634278011711802,-0.16259641522953933,-0.1294151385466815
12,1,0.79,-0.1527738243909296,-0.15909788207485798,-0.137635665249756
13,1,1.0,0.016270054949252266,0.03488010138216824,0.07687803990018471
14,1,1.0,-0.17292442920200796,-0.15411396141758174,-0.12758548614723034
15,1,0.0,-0.14341934457295522,-0.18355160914291885,-0.1471480169904199
1,2,0.0,-0.0991015266562726,-0.1477401096204299,-0.11437597962830506
2,2,0.0,-0.10913319832817137,-0.17839582754434166,-0.1377898806045705
3,2,0.96,-0.14670182785382768,-0.1511527027230449,-0.11996748477356826
4,2,1.0,-0.14568064578095838,-0.1350137897473146,-0.10294091056454903
5,2,1.0,-0.13443020915091064,-0.1287095107790075,-0.10948272490021743
6,2,0.235,0.0019062738645458932,0.0015488813410404756,0.0041322471092895
7,2,1.0,-0.1489337816247791,-0.14694513457129996,-0.126111078638163
8,2,0.965,-0.13201164134717977,-0.13631604029715058,-0.11123478825951089
9,2,0.76,-0.1313952126902413,-0.13952613140786022,-0.11628348813706152
10,2,0.99,-0.13706343770501125,-0.13902283844163804,-0.11297669824602674
11,2,0.345,-0.12470686627394577,-0.1453860327566085,-0.1095149550158297
12,2,0.975,-0.15777624997485376,-0.1598418457806542,-0.130436019751522
13,2,1.0,0.02092965897559984,0.030080350646891185,0.06688151043586621
14,2,1.0,-0.1645865282261987,-0.14228648248360387,-0.10422364598327019
15,2,0.0,-0.09189942334798978,-0.13774880197802597,-0.1115367617425766
1,3,0.02,-0.19376458186452958,-0.21607539532353287,-0.19175221976049817
2,3,0.085,-0.20363337480340427,-0.22838318722932532,-0.19718990698359215
3,3,0.165,-0.21029636365880933,-0.22619418719438325,-0.20642005100120248
4,3,1.0,-0.22932234537220456,-0.21693423026325864,-0.19448186929086167
5,3,0.915,-0.1931699105099797,-0.1974045071445836,-0.18186931456765956
6,3,0.94,0.0010682480600596733,0.0009220496770900866,0.012422477298289714
7,3,0.94,-0.20244242863420994,-0.2103089132346981,-0.18721658109774383
8,3,0.18,-0.204192411441038,-0.21946507630079423,-0.1993547390532124
9,3,0.05,-0.20589804237908005,-0.22297634349517254,-0.20202506632981404
10,3,0.02,-0.20173971424102138,-0.22503636665016943,-0.19870475457959608
11,3,0.98,-0.21393862460119004,-0.21824620458771155,-0.18971697744596286
12,3,0.685,-0.19842501187106218,-0.20569327612446162,-0.18874031334869365
13,3,1.0,0.09212096661232039,0.12617510036401391,0.20601567671242194
14,3,0.685,-0.18744950049118564,-0.1970917467387283,-0.17345506406748926
15,3,0.11,-0.2037471751539762,-0.22498941484960128,-0.19502671042340358
1,4,0.0,-0.10621927709824747,-0.14238764807242715,-0.11034740024164491
2,4,0.0,-0.1186345564760579,-0.1680479550473063,-0.12196046536059016
3,4,0.975,-0.13119040193896978,-0.13534541226461178,-0.11036015339863856
4,4,1.0,-0.17603787838636914,-0.16057453752678974,-0.1265471517833616
5,4,0.975,-0.13445803936214304,-0.13952250646944775,-0.11155407297716587
6,4,1.0,0.008593758309508592,0.0086138815018717,0.028410601578835903
7,4,0.71,-0.1276012084032209,-0.1362155258586369,-0.11345709081015679
8,4,0.215,-0.12338444450985327,-0.1393342775175394,-0.11594646717277324
9,4,0.38,-0.1279070446492297,-0.138661080901733,-0.11511369328926253
10,4,0.825,-0.13048224499333957,-0.14373049940996907,-0.11034292558597583
11,4,0.815,-0.13870627310751757,-0.1486115734152852,-0.11336819856626115
12,4,1.0,-0.13366392734524787,-0.13098769643087152,-0.10952549547453592
13,4,1.0,0.04020572430416269,0.06607636924428206,0.13339106462193318
14,4,1.0,-0.17492335861299613,-0.1670672002242578,-0.12926231750044803
15,4,0.0,-0.11761858729908316,-0.15726328101865905,-0.12436849594873985
1,5,0.0,-0.1197020562279868,-0.16330520166649523,-0.12435595632606146
2,5,0.025,-0.1332375038331629,-0.17711887461013642,-0.12798616991030515
3,5,0.91,-0.1285682460082247,-0.13733375819158336,-0.1126256014248442
4,5,1.0,-0.16613083071188717,-0.14374853817009708,-0.11256775495455983
5,5,1.0,-0.14175356910295908,-0.13303868989019715,-0.1116578794530674
6,5,0.995,0.005629978969682536,0.005375145250694935,0.02098823380356718
7,5,1.0,-0.1376100246434083,-0.13656048045706398,-0.11595864409078256
8,5,0.2,-0.1267724269991493,-0.14282943842788115,-0.11749761070227127
9,5,0.435,-0.12956802043227217,-0.144140880214834,-0.11723786452936179
10,5,0.915,-0.1272637331461962,-0.133828102063405,-0.104729778318338
11,5,0.03,-0.12579030675035596,-0.15538116985008094,-0.11863728016482825
12,5,1.0,-0.15294896895258636,-0.1526738265494721,-0.1291631005413384
13,5,1.0,0.031452110687431256,0.07499452822632313,0.14845104977107293
14,5,1.0,-0.19446376260900788,-0.18455215097543892,-0.14205524086859833
15,5,0.005,-0.11809879874419978,-0.14967137548289422,-0.11755116959945754
1,6,0.95,-0.1927082354909254,-0.19880541048349631,-0.1676580151470353
2,6,0.315,-0.1690049818133628,-0.1937165047016129,-0.15773192751960952
3,6,0.985,-0.17613997642544216,-0.17787733067859535,-0.1544427296607521
4,6,1.0,-0.20072223536225325,-0.17854035622332592,-0.15155930573787196
5,6,1.0,-0.16084011794249448,-0.1572425619417435,-0.14151031738506575
6,6,0.87,0.0024403135235964157,0.0021192834913450476,0.015447385656970347
7,6,0.765,-0.16354493137198015,-0.17538240966093468,-0.14703206035180982
8,6,0.865,-0.17309915368060808,-0.1809157530535213,-0.15762895370289426
9,6,0.79,-0.17075578113910045,-0.17861131321859353,-0.15764743607350887
10,6,0.75,-0.1565906761944124,-0.16539743209199967,-0.14476238846122377
11,6,0.975,-0.17324378429545925,-0.18182828214021754,-0.14820331839503834
12,6,0.97,-0.16394631970731732,-0.16653775748325686,-0.14437106281865975
13,6,1.0,0.0405260466335724,0.07907275462875507,0.1568139017711676
14,6,1.0,-0.17357856827606946,-0.17214243180332955,-0.14495533596483987
15,6,0.76,-0.1759621718006289,-0.1855474117378429,-0.1575730447398552
1,7,0.0,-0.1103465389194257,-0.16452632284345095,-0.1284815315495717
2,7,0.0,-0.1414516437054376,-0.19583529787426243,-0.15198451417377581
3,7,0.63,-0.1438109961959738,-0.15460221621261067,-0.13254703512091406
4,7,1.0,-0.18478713347453343,-0.16233693776397176,-0.13348921354536583
5,7,1.0,-0.14612207989826292,-0.13975904746723836,-0.12166499710706967
6,7,0.005,0.0012830993706576255,0.0007948880888088983,0.002684681150234125
7,7,0.985,-0.14556342019172927,-0.14742913877543815,-0.12806814111851203
8,7,0.98,-0.15788370413654584,-0.16046124079748925,-0.14097143040664514
9,7,0.98,-0.159199890625924,-0.1622121114817785,-0.13926691792083296
10,7,0.92,-0.1534750928079822,-0.16307076830747017,-0.13519513052909962
11,7,0.965,-0.138901124182467,-0.1446968296760506,-0.11303624353694684
12,7,0.56,-0.15371169220477024,-0.165648686545461,-0.13994873668396285
13,7,1.0,0.009399620653829599,0.013892007495128533,0.0345530931518272
14,7,1.0,-0.16370465566578102,-0.1625381987724766,-0.12712783679333728
15,7,0.0,-0.13205527463698652,-0.1625639649324611,-0.13549421697252034
1,8,0.0,-0.14560848307404833,-0.17576306218014498,-0.14960966974970782
2,8,0.0,-0.14896742518037265,-0.1933136587087105,-0.16184534650377486
3,8,0.325,-0.1653037377528404,-0.1817275151414086,-0.1530326051444702
4,8,1.0,-0.20162925660168957,-0.18990706632044907,-0.15094891275890415
5,8,0.98,-0.14889869202226522,-0.15021581708269727,-0.13160835958424982
6,8,0.075,0.0016980241795354623,0.0009071761680483625,0.006170450111034231
7,8,0.99,-0.16192554035105308,-0.1632379047028132,-0.14164115597413213
8,8,0.055,-0.15383940471099627,-0.17235391797943309,-0.14761466758482789
9,8,0.17,-0.1573100155036758,-0.17293902329449823,-0.15137044072173608
10,8,0.53,-0.16393950700324372,-0.17887438958697244,-0.15270240704294633
11,8,0.235,-0.1372452854554742,-0.15539969013289162,-0.12314438324385849
12,8,0.98,-0.15324636249732265,-0.15773768180968384,-0.13498169461106813
13,8,1.0,0.05087739728557006,0.07375285950208221,0.1542848128210612
14,8,1.0,-0.17412013664315507,-0.15815173959646187,-0.12976614415853563
15,8,1.0,-0.19001703932416955,-0.18245370574406938,-0.1549928458827174
1,9,0.0,-0.147657035006476,-0.17765946205590963,-0.15062344994529914
2,9,0.185,-0.1660937458820237,-0.18637259007187276,-0.1553756641483311
3,9,0.91,-0.1678646943202575,-0.17337859956439966,-0.1540381610976862
4,9,1.0,-0.1979904487738117,-0.18445860270839953,-0.15933519391716153
5,9,1.0,-0.16782997350901957,-0.159475964232665,-0.13654336216929047
6,9,0.95,0.002968345072527079,0.0017555731606542224,0.019368516158469795
7,9,0.985,-0.15621407168235318,-0.15879315904044863,-0.1396974828125728
8,9,0.27,-0.1557459844948117,-0.171272730616708,-0.14989671223376574
9,9,0.365,-0.16873475442198232,-0.18328120975146692,-0.1579531437872593
10,9,0.575,-0.15842926584875078,-0.1718348606586602,-0.14721501153770067
11,9,0.63,-0.17235070417200565,-0.19213591906385127,-0.15329419694360663
12,9,1.0,-0.1680369728927734,-0.15699585147500605,-0.14016544674618417
13,9,1.0,0.04698873020419203,0.0986049790996466,0.18015173080679414
14,9,0.995,-0.167019948594134,-0.16880259401017594,-0.1389788905322084
15,9,0.415,-0.17753442827885785,-0.19881971680973612,-0.1615865334853452
1,10,0.0,-0.13967048196476928,-0.1701942452441641,-0.144602826118183
2,10,0.005,-0.14295425512972929,-0.1727809503648463,-0.1421278618583168
3,10,0.69,-0.14803112500662616,-0.15432014107466305,-0.13196193245258023
4,10,1.0,-0.18932198717302814,-0.1835737743335853,-0.14854201334739361
5,10,1.0,-0.15251138216256177,-0.1431534140239591,-0.1255062346747179
6,10,0.99,0.0043533069827068616,0.003947535978951144,0.019977238475331394
7,10,0.805,-0.14808506597335985,-0.1606785673379772,-0.13437699927379282
8,10,0.07,-0.15273288770946353,-0.171017764471014,-0.14353141959099738
9,10,0.09,-0.15595542146674388,-0.17411328813982938,-0.14952941431250652
